orgao_sigla,entry_type,field,original,normalizado,method,score,variation_type
ANM,delivery,eixo,,Unificação de Canais Digitais,unmatched,0.0,imputado
ANM,delivery,eixo,,Unificação de Canais Digitais,unmatched,0.0,imputado
ANM,delivery,eixo,,Unificação de Canais Digitais,unmatched,0.0,imputado
ANM,delivery,eixo,,Unificação de Canais Digitais,unmatched,0.0,imputado
ANM,delivery,eixo,,Unificação de Canais Digitais,unmatched,0.0,imputado
ANM,delivery,eixo,,Unificação de Canais Digitais,unmatched,0.0,imputado
ANM,delivery,eixo,,Unificação de Canais Digitais,unmatched,0.0,imputado
ANM,delivery,eixo,,Unificação de Canais Digitais,unmatched,0.0,imputado
ANM,delivery,eixo,,Unificação de Canais Digitais,unmatched,0.0,imputado
ANM,delivery,eixo,,Unificação de Canais Digitais,unmatched,0.0,imputado
ANM,delivery,eixo,,Unificação de Canais Digitais,unmatched,0.0,imputado
ANM,delivery,eixo,,Unificação de Canais Digitais,unmatched,0.0,imputado
ANM,delivery,eixo,,Unificação de Canais Digitais,unmatched,0.0,imputado
ANM,delivery,eixo,,Unificação de Canais Digitais,unmatched,0.0,imputado
ANM,delivery,eixo,,Unificação de Canais Digitais,unmatched,0.0,imputado
ANM,delivery,eixo,,Unificação de Canais Digitais,unmatched,0.0,imputado
ANM,delivery,eixo,,Unificação de Canais Digitais,unmatched,0.0,imputado
ANM,delivery,eixo,,Unificação de Canais Digitais,unmatched,0.0,imputado
ANM,delivery,eixo,,Unificação de Canais Digitais,unmatched,0.0,imputado
ANM,delivery,eixo,,Unificação de Canais Digitais,unmatched,0.0,imputado
ANM,delivery,eixo,,Unificação de Canais Digitais,unmatched,0.0,imputado
ANM,delivery,eixo,,Unificação de Canais Digitais,unmatched,0.0,imputado
ANM,delivery,eixo,,Unificação de Canais Digitais,unmatched,0.0,imputado
ANM,delivery,eixo,,Unificação de Canais Digitais,unmatched,0.0,imputado
ANM,delivery,eixo,,Unificação de Canais Digitais,unmatched,0.0,imputado
ANM,delivery,eixo,,Unificação de Canais Digitais,unmatched,0.0,imputado
ANM,delivery,eixo,,Unificação de Canais Digitais,unmatched,0.0,imputado
ANM,delivery,eixo,,Unificação de Canais Digitais,unmatched,0.0,imputado
ANM,delivery,eixo,,Unificação de Canais Digitais,unmatched,0.0,imputado
ANM,delivery,eixo,,Unificação de Canais Digitais,unmatched,0.0,imputado
ANM,delivery,eixo,,Unificação de Canais Digitais,unmatched,0.0,imputado
ANM,delivery,eixo,,Unificação de Canais Digitais,unmatched,0.0,imputado
ANM,delivery,eixo,,Unificação de Canais Digitais,unmatched,0.0,imputado
ANM,delivery,eixo,,Unificação de Canais Digitais,unmatched,0.0,imputado
ANM,delivery,eixo,,Unificação de Canais Digitais,unmatched,0.0,imputado
ANM,delivery,eixo,,Unificação de Canais Digitais,unmatched,0.0,imputado
ANM,delivery,eixo,,Unificação de Canais Digitais,unmatched,0.0,imputado
ANM,delivery,eixo,,Unificação de Canais Digitais,unmatched,0.0,imputado
ANM,delivery,eixo,,Unificação de Canais Digitais,unmatched,0.0,imputado
ANM,delivery,eixo,,Unificação de Canais Digitais,unmatched,0.0,imputado
ANM,delivery,eixo,,Unificação de Canais Digitais,unmatched,0.0,imputado
ANM,delivery,eixo,,Unificação de Canais Digitais,unmatched,0.0,imputado
ANM,delivery,eixo,,Unificação de Canais Digitais,unmatched,0.0,imputado
ANM,delivery,eixo,,Unificação de Canais Digitais,unmatched,0.0,imputado
ANM,delivery,eixo,,Unificação de Canais Digitais,unmatched,0.0,imputado
ANM,delivery,eixo,,Unificação de Canais Digitais,unmatched,0.0,imputado
ANM,delivery,eixo,,Unificação de Canais Digitais,unmatched,0.0,imputado
ANM,delivery,eixo,,Unificação de Canais Digitais,unmatched,0.0,imputado
ANM,delivery,eixo,,Unificação de Canais Digitais,unmatched,0.0,imputado
ANM,delivery,eixo,,Unificação de Canais Digitais,unmatched,0.0,imputado
ANM,delivery,eixo,,Unificação de Canais Digitais,unmatched,0.0,imputado
ANM,delivery,eixo,,Unificação de Canais Digitais,unmatched,0.0,imputado
ANM,delivery,eixo,,Unificação de Canais Digitais,unmatched,0.0,imputado
ANTT,delivery,eixo,,Governança e Gestão de Dados,unmatched,0.0,imputado
ANTT,delivery,eixo,,Segurança e Privacidade,unmatched,0.0,imputado
ANTT,delivery,eixo,,Segurança e Privacidade,unmatched,0.0,imputado
ANTT,delivery,eixo,,Segurança e Privacidade,unmatched,0.0,imputado
ANTT,delivery,eixo,,Segurança e Privacidade,unmatched,0.0,imputado
ANTT,delivery,eixo,,Segurança e Privacidade,unmatched,0.0,imputado
ANTT,delivery,eixo,,Segurança e Privacidade,unmatched,0.0,imputado
ANTT,delivery,eixo,,Segurança e Privacidade,unmatched,0.0,imputado
ANTT,delivery,eixo,,Segurança e Privacidade,unmatched,0.0,imputado
ANTT,delivery,eixo,,Segurança e Privacidade,unmatched,0.0,imputado
ANTT,delivery,eixo,,Segurança e Privacidade,unmatched,0.0,imputado
ANTT,delivery,eixo,,Segurança e Privacidade,unmatched,0.0,imputado
ANTT,delivery,eixo,,Serviços Digitais e Melhoria da Qualidade,unmatched,0.0,imputado
ANTT,delivery,eixo,,Serviços Digitais e Melhoria da Qualidade,unmatched,0.0,imputado
ANTT,delivery,eixo,,Serviços Digitais e Melhoria da Qualidade,unmatched,0.0,imputado
ANTT,delivery,eixo,,Serviços Digitais e Melhoria da Qualidade,unmatched,0.0,imputado
ANTT,delivery,eixo,,Serviços Digitais e Melhoria da Qualidade,unmatched,0.0,imputado
ANTT,delivery,eixo,,Serviços Digitais e Melhoria da Qualidade,unmatched,0.0,imputado
ANTT,delivery,eixo,,Serviços Digitais e Melhoria da Qualidade,unmatched,0.0,imputado
ANTT,delivery,eixo,,Serviços Digitais e Melhoria da Qualidade,unmatched,0.0,imputado
ANTT,delivery,eixo,,Serviços Digitais e Melhoria da Qualidade,unmatched,0.0,imputado
ANTT,delivery,eixo,,Serviços Digitais e Melhoria da Qualidade,unmatched,0.0,imputado
ANTT,delivery,eixo,,Serviços Digitais e Melhoria da Qualidade,unmatched,0.0,imputado
ANTT,delivery,eixo,,Serviços Digitais e Melhoria da Qualidade,unmatched,0.0,imputado
ANTT,delivery,eixo,,Serviços Digitais e Melhoria da Qualidade,unmatched,0.0,imputado
ANTT,delivery,eixo,,Serviços Digitais e Melhoria da Qualidade,unmatched,0.0,imputado
ANTT,delivery,eixo,,Serviços Digitais e Melhoria da Qualidade,unmatched,0.0,imputado
ANTT,delivery,eixo,,Serviços Digitais e Melhoria da Qualidade,unmatched,0.0,imputado
ANTT,delivery,eixo,,Serviços Digitais e Melhoria da Qualidade,unmatched,0.0,imputado
ANTT,delivery,eixo,,Serviços Digitais e Melhoria da Qualidade,unmatched,0.0,imputado
ANTT,delivery,eixo,,Serviços Digitais e Melhoria da Qualidade,unmatched,0.0,imputado
ANTT,delivery,eixo,,Serviços Digitais e Melhoria da Qualidade,unmatched,0.0,imputado
ANTT,delivery,eixo,,Serviços Digitais e Melhoria da Qualidade,unmatched,0.0,imputado
ANTT,delivery,eixo,,Serviços Digitais e Melhoria da Qualidade,unmatched,0.0,imputado
ANTT,delivery,eixo,,Serviços Digitais e Melhoria da Qualidade,unmatched,0.0,imputado
ANTT,delivery,eixo,,Serviços Digitais e Melhoria da Qualidade,unmatched,0.0,imputado
ANTT,delivery,eixo,,Serviços Digitais e Melhoria da Qualidade,unmatched,0.0,imputado
ANTT,delivery,eixo,,Serviços Digitais e Melhoria da Qualidade,unmatched,0.0,imputado
ANTT,delivery,eixo,,Serviços Digitais e Melhoria da Qualidade,unmatched,0.0,imputado
ANTT,delivery,eixo,,Serviços Digitais e Melhoria da Qualidade,unmatched,0.0,imputado
ANTT,delivery,eixo,,Serviços Digitais e Melhoria da Qualidade,unmatched,0.0,imputado
ANTT,delivery,eixo,,Serviços Digitais e Melhoria da Qualidade,unmatched,0.0,imputado
ANTT,delivery,eixo,,Serviços Digitais e Melhoria da Qualidade,unmatched,0.0,imputado
ANTT,delivery,eixo,,Serviços Digitais e Melhoria da Qualidade,unmatched,0.0,imputado
ANTT,delivery,eixo,,Serviços Digitais e Melhoria da Qualidade,unmatched,0.0,imputado
ANTT,delivery,eixo,,Serviços Digitais e Melhoria da Qualidade,unmatched,0.0,imputado
ANTT,delivery,eixo,,Serviços Digitais e Melhoria da Qualidade,unmatched,0.0,imputado
ANTT,delivery,eixo,,Serviços Digitais e Melhoria da Qualidade,unmatched,0.0,imputado
ANTT,delivery,eixo,,Serviços Digitais e Melhoria da Qualidade,unmatched,0.0,imputado
ANTT,delivery,eixo,,Serviços Digitais e Melhoria da Qualidade,unmatched,0.0,imputado
ANTT,delivery,eixo,,Serviços Digitais e Melhoria da Qualidade,unmatched,0.0,imputado
ANTT,delivery,eixo,,Serviços Digitais e Melhoria da Qualidade,unmatched,0.0,imputado
ANTT,delivery,eixo,,Serviços Digitais e Melhoria da Qualidade,unmatched,0.0,imputado
ANTT,delivery,eixo,,Serviços Digitais e Melhoria da Qualidade,unmatched,0.0,imputado
ANTT,delivery,eixo,,Serviços Digitais e Melhoria da Qualidade,unmatched,0.0,imputado
ANTT,delivery,eixo,,Serviços Digitais e Melhoria da Qualidade,unmatched,0.0,imputado
ANTT,delivery,eixo,,Serviços Digitais e Melhoria da Qualidade,unmatched,0.0,imputado
ANTT,delivery,eixo,,Serviços Digitais e Melhoria da Qualidade,unmatched,0.0,imputado
ANTT,delivery,eixo,,Serviços Digitais e Melhoria da Qualidade,unmatched,0.0,imputado
ANTT,delivery,eixo,,Serviços Digitais e Melhoria da Qualidade,unmatched,0.0,imputado
ANTT,delivery,eixo,,Serviços Digitais e Melhoria da Qualidade,unmatched,0.0,imputado
ANTT,delivery,eixo,,Serviços Digitais e Melhoria da Qualidade,unmatched,0.0,imputado
ANTT,delivery,eixo,,Serviços Digitais e Melhoria da Qualidade,unmatched,0.0,imputado
ANTT,delivery,eixo,,Serviços Digitais e Melhoria da Qualidade,unmatched,0.0,imputado
ANTT,delivery,eixo,,Serviços Digitais e Melhoria da Qualidade,unmatched,0.0,imputado
ANTT,delivery,eixo,,Serviços Digitais e Melhoria da Qualidade,unmatched,0.0,imputado
ANTT,delivery,eixo,,Serviços Digitais e Melhoria da Qualidade,unmatched,0.0,imputado
ANTT,delivery,eixo,,Serviços Digitais e Melhoria da Qualidade,unmatched,0.0,imputado
ANTT,delivery,eixo,,Serviços Digitais e Melhoria da Qualidade,unmatched,0.0,imputado
ANTT,delivery,eixo,,Serviços Digitais e Melhoria da Qualidade,unmatched,0.0,imputado
ANTT,delivery,eixo,,Serviços Digitais e Melhoria da Qualidade,unmatched,0.0,imputado
ANTT,delivery,eixo,,Serviços Digitais e Melhoria da Qualidade,unmatched,0.0,imputado
ANTT,delivery,eixo,,Serviços Digitais e Melhoria da Qualidade,unmatched,0.0,imputado
ANTT,delivery,eixo,,Serviços Digitais e Melhoria da Qualidade,unmatched,0.0,imputado
ANTT,delivery,eixo,,Serviços Digitais e Melhoria da Qualidade,unmatched,0.0,imputado
ANTT,delivery,eixo,,Serviços Digitais e Melhoria da Qualidade,unmatched,0.0,imputado
ANTT,delivery,eixo,,Serviços Digitais e Melhoria da Qualidade,unmatched,0.0,imputado
ANTT,delivery,eixo,,Serviços Digitais e Melhoria da Qualidade,unmatched,0.0,imputado
ANTT,delivery,eixo,,Serviços Digitais e Melhoria da Qualidade,unmatched,0.0,imputado
ANTT,delivery,eixo,,Serviços Digitais e Melhoria da Qualidade,unmatched,0.0,imputado
ANTT,delivery,eixo,,Serviços Digitais e Melhoria da Qualidade,unmatched,0.0,imputado
ANTT,delivery,eixo,,Serviços Digitais e Melhoria da Qualidade,unmatched,0.0,imputado
ANTT,delivery,eixo,,Serviços Digitais e Melhoria da Qualidade,unmatched,0.0,imputado
ANTT,delivery,eixo,,Serviços Digitais e Melhoria da Qualidade,unmatched,0.0,imputado
ANTT,delivery,eixo,,Serviços Digitais e Melhoria da Qualidade,unmatched,0.0,imputado
ANTT,delivery,eixo,,Serviços Digitais e Melhoria da Qualidade,unmatched,0.0,imputado
ANTT,delivery,eixo,,Serviços Digitais e Melhoria da Qualidade,unmatched,0.0,imputado
ANTT,delivery,eixo,,Serviços Digitais e Melhoria da Qualidade,unmatched,0.0,imputado
ANTT,delivery,eixo,,Serviços Digitais e Melhoria da Qualidade,unmatched,0.0,imputado
ANTT,delivery,eixo,,Serviços Digitais e Melhoria da Qualidade,unmatched,0.0,imputado
ANTT,delivery,eixo,,Serviços Digitais e Melhoria da Qualidade,unmatched,0.0,imputado
ANTT,delivery,eixo,,Serviços Digitais e Melhoria da Qualidade,unmatched,0.0,imputado
ANTT,delivery,eixo,,Serviços Digitais e Melhoria da Qualidade,unmatched,0.0,imputado
ANTT,delivery,eixo,,Serviços Digitais e Melhoria da Qualidade,unmatched,0.0,imputado
ANTT,delivery,eixo,,Serviços Digitais e Melhoria da Qualidade,unmatched,0.0,imputado
ANTT,delivery,eixo,,Serviços Digitais e Melhoria da Qualidade,unmatched,0.0,imputado
ANTT,delivery,eixo,,Unificação de Canais Digitais,unmatched,0.0,imputado
ANTT,delivery,eixo,,Unificação de Canais Digitais,unmatched,0.0,imputado
ANTT,delivery,eixo,,Unificação de Canais Digitais,unmatched,0.0,imputado
ANTT,delivery,eixo,,Unificação de Canais Digitais,unmatched,0.0,imputado
ANTT,delivery,eixo,,Unificação de Canais Digitais,unmatched,0.0,imputado
ANTT,delivery,eixo,,Unificação de Canais Digitais,unmatched,0.0,imputado
ANTT,delivery,eixo,,Unificação de Canais Digitais,unmatched,0.0,imputado
ANTT,delivery,eixo,,Unificação de Canais Digitais,unmatched,0.0,imputado
ANTT,delivery,eixo,,Unificação de Canais Digitais,unmatched,0.0,imputado
ANTT,delivery,eixo,,Unificação de Canais Digitais,unmatched,0.0,imputado
ANTT,delivery,eixo,,Unificação de Canais Digitais,unmatched,0.0,imputado
ANTT,delivery,eixo,,Unificação de Canais Digitais,unmatched,0.0,imputado
ANTT,delivery,eixo,,Unificação de Canais Digitais,unmatched,0.0,imputado
ANTT,delivery,eixo,,Unificação de Canais Digitais,unmatched,0.0,imputado
ANTT,delivery,eixo,,Unificação de Canais Digitais,unmatched,0.0,imputado
ANTT,delivery,eixo,,Unificação de Canais Digitais,unmatched,0.0,imputado
ANTT,delivery,eixo,,Unificação de Canais Digitais,unmatched,0.0,imputado
ANTT,delivery,eixo,,Unificação de Canais Digitais,unmatched,0.0,imputado
ANTT,delivery,eixo,,Unificação de Canais Digitais,unmatched,0.0,imputado
ANVISA,delivery,eixo,,Projetos Especiais,unmatched,0.0,imputado
ANVISA,delivery,eixo,,Projetos Especiais,unmatched,0.0,imputado
ANVISA,delivery,eixo,,Projetos Especiais,unmatched,0.0,imputado
ANVISA,delivery,eixo,,Projetos Especiais,unmatched,0.0,imputado
ANVISA,delivery,eixo,,Segurança e Privacidade,unmatched,0.0,imputado
ANVISA,delivery,eixo,,Segurança e Privacidade,unmatched,0.0,imputado
ANVISA,delivery,eixo,,Segurança e Privacidade,unmatched,0.0,imputado
ANVISA,delivery,eixo,,Segurança e Privacidade,unmatched,0.0,imputado
ANVISA,delivery,eixo,,Segurança e Privacidade,unmatched,0.0,imputado
ANVISA,delivery,eixo,,Segurança e Privacidade,unmatched,0.0,imputado
ANVISA,delivery,eixo,,Segurança e Privacidade,unmatched,0.0,imputado
ANVISA,delivery,eixo,,Segurança e Privacidade,unmatched,0.0,imputado
ANVISA,delivery,eixo,,Serviços Digitais e Melhoria da Qualidade,unmatched,0.0,imputado
ANVISA,delivery,eixo,,Serviços Digitais e Melhoria da Qualidade,unmatched,0.0,imputado
ANVISA,delivery,eixo,,Serviços Digitais e Melhoria da Qualidade,unmatched,0.0,imputado
ANVISA,delivery,eixo,,Serviços Digitais e Melhoria da Qualidade,unmatched,0.0,imputado
ANVISA,delivery,eixo,,Serviços Digitais e Melhoria da Qualidade,unmatched,0.0,imputado
ANVISA,delivery,eixo,,Serviços Digitais e Melhoria da Qualidade,unmatched,0.0,imputado
ANVISA,delivery,eixo,,Serviços Digitais e Melhoria da Qualidade,unmatched,0.0,imputado
ANVISA,delivery,eixo,,Serviços Digitais e Melhoria da Qualidade,unmatched,0.0,imputado
ANVISA,delivery,eixo,,Serviços Digitais e Melhoria da Qualidade,unmatched,0.0,imputado
ANVISA,delivery,eixo,,Serviços Digitais e Melhoria da Qualidade,unmatched,0.0,imputado
ANVISA,delivery,eixo,,Serviços Digitais e Melhoria da Qualidade,unmatched,0.0,imputado
ANVISA,delivery,eixo,,Serviços Digitais e Melhoria da Qualidade,unmatched,0.0,imputado
ANVISA,delivery,eixo,,Serviços Digitais e Melhoria da Qualidade,unmatched,0.0,imputado
ANVISA,delivery,eixo,,Serviços Digitais e Melhoria da Qualidade,unmatched,0.0,imputado
ANVISA,delivery,eixo,,Serviços Digitais e Melhoria da Qualidade,unmatched,0.0,imputado
ANVISA,delivery,eixo,,Serviços Digitais e Melhoria da Qualidade,unmatched,0.0,imputado
ANVISA,delivery,eixo,,Serviços Digitais e Melhoria da Qualidade,unmatched,0.0,imputado
ANVISA,delivery,eixo,,Serviços Digitais e Melhoria da Qualidade,unmatched,0.0,imputado
ANVISA,delivery,eixo,,Serviços Digitais e Melhoria da Qualidade,unmatched,0.0,imputado
ANVISA,delivery,eixo,,Serviços Digitais e Melhoria da Qualidade,unmatched,0.0,imputado
ANVISA,delivery,eixo,,Serviços Digitais e Melhoria da Qualidade,unmatched,0.0,imputado
ANVISA,delivery,eixo,,Serviços Digitais e Melhoria da Qualidade,unmatched,0.0,imputado
ANVISA,delivery,eixo,,Serviços Digitais e Melhoria da Qualidade,unmatched,0.0,imputado
ANVISA,delivery,eixo,,Serviços Digitais e Melhoria da Qualidade,unmatched,0.0,imputado
ANVISA,delivery,eixo,,Serviços Digitais e Melhoria da Qualidade,unmatched,0.0,imputado
ANVISA,delivery,eixo,,Serviços Digitais e Melhoria da Qualidade,unmatched,0.0,imputado
ANVISA,delivery,eixo,,Serviços Digitais e Melhoria da Qualidade,unmatched,0.0,imputado
ANVISA,delivery,eixo,,Serviços Digitais e Melhoria da Qualidade,unmatched,0.0,imputado
ANVISA,delivery,eixo,,Serviços Digitais e Melhoria da Qualidade,unmatched,0.0,imputado
ANVISA,delivery,eixo,,Serviços Digitais e Melhoria da Qualidade,unmatched,0.0,imputado
ANVISA,delivery,eixo,,Serviços Digitais e Melhoria da Qualidade,unmatched,0.0,imputado
ANVISA,delivery,eixo,,Serviços Digitais e Melhoria da Qualidade,unmatched,0.0,imputado
ANVISA,delivery,eixo,,Serviços Digitais e Melhoria da Qualidade,unmatched,0.0,imputado
ANVISA,delivery,eixo,,Serviços Digitais e Melhoria da Qualidade,unmatched,0.0,imputado
ANVISA,delivery,eixo,,Serviços Digitais e Melhoria da Qualidade,unmatched,0.0,imputado
ANVISA,delivery,eixo,,Serviços Digitais e Melhoria da Qualidade,unmatched,0.0,imputado
ANVISA,delivery,eixo,,Serviços Digitais e Melhoria da Qualidade,unmatched,0.0,imputado
ANVISA,delivery,eixo,,Serviços Digitais e Melhoria da Qualidade,unmatched,0.0,imputado
ANVISA,delivery,eixo,,Serviços Digitais e Melhoria da Qualidade,unmatched,0.0,imputado
ANVISA,delivery,eixo,,Serviços Digitais e Melhoria da Qualidade,unmatched,0.0,imputado
ANVISA,delivery,eixo,,Serviços Digitais e Melhoria da Qualidade,unmatched,0.0,imputado
ANVISA,delivery,eixo,,Serviços Digitais e Melhoria da Qualidade,unmatched,0.0,imputado
ANVISA,delivery,eixo,,Serviços Digitais e Melhoria da Qualidade,unmatched,0.0,imputado
ANVISA,delivery,eixo,,Serviços Digitais e Melhoria da Qualidade,unmatched,0.0,imputado
ANVISA,delivery,eixo,,Serviços Digitais e Melhoria da Qualidade,unmatched,0.0,imputado
ANVISA,delivery,eixo,,Serviços Digitais e Melhoria da Qualidade,unmatched,0.0,imputado
ANVISA,delivery,eixo,,Serviços Digitais e Melhoria da Qualidade,unmatched,0.0,imputado
ANVISA,delivery,eixo,,Serviços Digitais e Melhoria da Qualidade,unmatched,0.0,imputado
ANVISA,delivery,eixo,,Serviços Digitais e Melhoria da Qualidade,unmatched,0.0,imputado
ANVISA,delivery,eixo,,Serviços Digitais e Melhoria da Qualidade,unmatched,0.0,imputado
ANVISA,delivery,eixo,,Serviços Digitais e Melhoria da Qualidade,unmatched,0.0,imputado
ANVISA,delivery,eixo,,Serviços Digitais e Melhoria da Qualidade,unmatched,0.0,imputado
ANVISA,delivery,eixo,,Serviços Digitais e Melhoria da Qualidade,unmatched,0.0,imputado
ANVISA,delivery,eixo,,Serviços Digitais e Melhoria da Qualidade,unmatched,0.0,imputado
ANVISA,delivery,eixo,,Serviços Digitais e Melhoria da Qualidade,unmatched,0.0,imputado
ANVISA,delivery,eixo,,Serviços Digitais e Melhoria da Qualidade,unmatched,0.0,imputado
ANVISA,delivery,eixo,,Serviços Digitais e Melhoria da Qualidade,unmatched,0.0,imputado
ANVISA,delivery,eixo,,Serviços Digitais e Melhoria da Qualidade,unmatched,0.0,imputado
